x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301
31.10041631,31.10040031,31.10039647,31.10040479,31.10040085,31.10040331,31.10041218,31.10040615,31.10040883,31.10042022,31.10041402,31.10041729,31.10043004,31.10042445,31.10042854,31.1004423,31.10043761,31.10044261,31.10045732,31.10045355,31.10045948,31.10047511,31.10047227,31.10047912,31.10049566,31.10049374,31.10050152,31.10051898,31.10051797,31.10052666,31.10054505,31.10054495,31.10055455,31.10057385,31.10057466,31.10058517,31.10060538,31.1006071,31.10061851,31.10063962,31.10064224,31.10065456,31.10067656,31.10068007,31.10069328,31.10071617,31.10072056,31.10073463,31.10075839,31.10076365,31.10077858,31.10080319,31.10080929,31.10082506,31.1008505,31.10085742,31.100874,31.10090024,31.10090795,31.10092531,31.10095232,31.10096078,31.10097889,31.10100663,31.10101581,31.10103462,31.10106305,31.10107291,31.10109237,31.10112144,31.10113191,31.10115198,31.10118162,31.10119266,31.10121326,31.10124343,31.10125496,31.10127603,31.10130664,31.1013186,31.10134006,31.10137104,31.10138334,31.10140512,31.10143638,31.10144893,31.10147093,31.10150239,31.1015151,31.10153722,31.10156877,31.10158154,31.10160369,31.10163522,31.10164794,31.10167,31.10170141,31.10171397,31.10173583,31.101767,31.10177928,31.10180082,31.10183162,31.1018435,31.10186459,31.10189491,31.10190626,31.10192678,31.10195649,31.10196718,31.10198701,31.10201598,31.10202588,31.10204488,31.10207298,31.10208197,31.10210002,31.10212712,31.10213507,31.10215204,31.10217803,31.10218482,31.10220059,31.10222533,31.10223085,31.10224531,31.1022687,31.10227283,31.10228586,31.1023078,31.10231044,31.10232195,31.10234233,31.10234339,31.10235329,31.10237204,31.10237143,31.10237964,31.10239667,31.10239433,31.10240079,31.10241604,31.10241191,31.10241656,31.10242999,31.10242402,31.10242683,31.10243841,31.10243058,31.10243152,31.10244122,31.10243152,31.10243058,31.10243841,31.10242683,31.10242402,31.10242999,31.10241656,31.10241191,31.10241604,31.10240079,31.10239433,31.10239667,31.10237964,31.10237143,31.10237204,31.10235329,31.10234339,31.10234233,31.10232195,31.10231044,31.1023078,31.10228586,31.10227283,31.1022687,31.10224531,31.10223085,31.10222533,31.10220059,31.10218482,31.10217803,31.10215204,31.10213507,31.10212712,31.10210002,31.10208197,31.10207298,31.10204488,31.10202588,31.10201598,31.10198701,31.10196718,31.10195649,31.10192678,31.10190626,31.10189491,31.10186459,31.1018435,31.10183162,31.10180082,31.10177928,31.101767,31.10173583,31.10171397,31.10170141,31.10167,31.10164794,31.10163522,31.10160369,31.10158154,31.10156877,31.10153722,31.1015151,31.10150239,31.10147093,31.10144893,31.10143638,31.10140512,31.10138334,31.10137104,31.10134006,31.1013186,31.10130664,31.10127603,31.10125496,31.10124343,31.10121326,31.10119266,31.10118162,31.10115198,31.10113191,31.10112144,31.10109237,31.10107291,31.10106305,31.10103462,31.10101582,31.10100663,31.10097889,31.10096078,31.10095232,31.10092531,31.10090795,31.10090024,31.100874,31.10085742,31.1008505,31.10082506,31.10080929,31.10080319,31.10077858,31.10076365,31.10075839,31.10073463,31.10072056,31.10071617,31.10069328,31.10068008,31.10067656,31.10065456,31.10064224,31.10063962,31.10061851,31.10060709,31.10060537,31.10058516,31.10057465,31.10057383,31.10055453,31.10054493,31.10054503,31.10052664,31.10051795,31.10051896,31.10050148,31.1004937,31.10049562,31.10047906,31.1004722,31.10047502,31.1004594,31.10045349,31.10045729,31.10044258,31.10043759,31.10044233,31.10042854,31.10042441,31.10042994,31.1004171,31.10041359,31.10041942,31.10040759,31.10040614,31.10041505,31.10040417,31.10040149,31.10040699,31.10039641,31.10039915,31.10041522
31.10064808,31.10063217,31.1006286,31.10063738,31.10063407,31.10063735,31.10064723,31.10064238,31.10064643,31.10065937,31.10065491,31.1006601,31.10067495,31.10067165,31.10067823,31.10069466,31.10069282,31.10070088,31.10071883,31.10071848,31.10072804,31.10074748,31.10074865,31.10075971,31.10078066,31.10078335,31.10079593,31.1008184,31.1008226,31.1008367,31.10086071,31.10086644,31.10088207,31.10090762,31.10091488,31.10093206,31.10095915,31.10096797,31.1009867,31.10101534,31.10102571,31.101046,31.1010762,31.10108813,31.10110997,31.10114173,31.10115521,31.1011786,31.10121191,31.10122694,31.10125188,31.10128672,31.10130329,31.10132975,31.10136612,31.10138419,31.10141216,31.10145002,31.10146958,31.10149902,31.10153834,31.10155934,31.10159021,31.10163094,31.10165334,31.10168558,31.10172767,31.1017514,31.10178496,31.10182833,31.10185333,31.10188811,31.10193269,31.10195886,31.10199479,31.10204047,31.10206771,31.10210468,31.10215136,31.10217956,31.10221743,31.10226498,31.102294,31.10233265,31.10238093,31.10241063,31.1024499,31.10249875,31.10252896,31.10256868,31.10261792,31.10264846,31.10268845,31.10273789,31.10276856,31.10280862,31.10285806,31.10288866,31.10292857,31.10297778,31.10300809,31.10304762,31.10309638,31.10312615,31.10316506,31.10321313,31.10324211,31.10328017,31.10332728,31.10335524,31.10339217,31.10343808,31.10346474,31.1035003,31.10354474,31.10356985,31.10360376,31.10364648,31.10366978,31.10370179,31.10374253,31.10376375,31.10379362,31.10383212,31.10385103,31.1038785,31.10391452,31.10393088,31.10395572,31.10398904,31.10400263,31.10402464,31.10405505,31.10406567,31.10408463,31.10411195,31.10411942,31.10413518,31.10415924,31.1041634,31.10417581,31.10419648,31.10419721,31.10420616,31.10422334,31.10422054,31.10422595,31.10423955,31.10423317,31.10423498,31.10424497,31.10423498,31.10423317,31.10423955,31.10422595,31.10422054,31.10422334,31.10420616,31.10419721,31.10419648,31.10417581,31.1041634,31.10415924,31.10413518,31.10411942,31.10411195,31.10408463,31.10406567,31.10405505,31.10402464,31.10400263,31.10398904,31.10395572,31.10393088,31.10391452,31.1038785,31.10385103,31.10383212,31.10379362,31.10376375,31.10374253,31.10370179,31.10366978,31.10364648,31.10360376,31.10356985,31.10354474,31.1035003,31.10346474,31.10343808,31.10339217,31.10335524,31.10332728,31.10328017,31.10324211,31.10321313,31.10316506,31.10312615,31.10309638,31.10304762,31.10300808,31.10297778,31.10292857,31.10288866,31.10285806,31.10280862,31.10276856,31.10273789,31.10268845,31.10264846,31.10261792,31.10256868,31.10252896,31.10249875,31.1024499,31.10241063,31.10238093,31.10233265,31.102294,31.10226498,31.10221743,31.10217956,31.10215136,31.10210468,31.10206771,31.10204047,31.10199479,31.10195886,31.10193269,31.10188811,31.10185333,31.10182833,31.10178496,31.1017514,31.10172767,31.10168558,31.10165334,31.10163094,31.10159021,31.10155934,31.10153834,31.10149902,31.10146958,31.10145002,31.10141216,31.10138419,31.10136612,31.10132975,31.10130329,31.10128672,31.10125188,31.10122694,31.10121191,31.1011786,31.10115521,31.10114173,31.10110997,31.10108813,31.1010762,31.101046,31.10102571,31.10101534,31.10098669,31.10096796,31.10095914,31.10093205,31.10091487,31.1009076,31.10088205,31.10086642,31.10086069,31.10083668,31.10082258,31.10081838,31.10079589,31.10078331,31.10078062,31.10075966,31.10074858,31.10074739,31.10072796,31.10071843,31.10071879,31.10070084,31.10069281,31.10069469,31.10067823,31.10067162,31.10067486,31.10065991,31.10065448,31.10065857,31.10064519,31.10064237,31.10065009,31.10063822,31.10063471,31.10063958,31.10062854,31.10063101,31.10064699
31.10096003,31.10094426,31.10094112,31.1009506,31.10094828,31.10095283,31.10096426,31.10096125,31.10096742,31.10098278,31.10098101,31.10098919,31.10100732,31.1010076,31.10101803,31.10103864,31.10104125,31.10105407,31.10107709,31.10108211,31.10109735,31.10112279,31.10113026,31.10114794,31.10117584,31.10118579,31.10120596,31.10123636,31.10124882,31.10127152,31.10130446,31.10131947,31.10134474,31.10138026,31.10139787,31.10142575,31.10146391,31.10148416,31.1015147,31.10155553,31.10157847,31.10161171,31.10165525,31.10168092,31.1017169,31.10176319,31.10179162,31.10183037,31.10187944,31.10191065,31.1019522,31.10200408,31.10203809,31.10208245,31.10213714,31.10217398,31.10222114,31.10227865,31.10231829,31.10236826,31.10242857,31.102471,31.10252374,31.10258681,31.10263199,31.10268746,31.10275324,31.1028011,31.10285924,31.10292764,31.10297811,31.10303881,31.10310974,31.1031627,31.10322584,31.10329918,31.10335448,31.10341992,31.10349549,31.10355297,31.10362052,31.10369814,31.10375759,31.10382703,31.10390646,31.10396764,31.10403872,31.1041197,31.10418233,31.10425476,31.10433698,31.10440075,31.1044742,31.10455732,31.10462187,31.10469597,31.10477963,31.10484457,31.10491892,31.10500268,31.10506758,31.10514174,31.10522516,31.10528957,31.10536307,31.10544567,31.10550909,31.10558143,31.10566269,31.1057246,31.10579526,31.10587466,31.10593453,31.10600296,31.10607995,31.10613722,31.10620287,31.10627689,31.10633101,31.10639331,31.1064638,31.10651421,31.10657261,31.10663903,31.10668517,31.10673914,31.10680094,31.10684229,31.10689131,31.10694798,31.10698405,31.10702762,31.10707869,31.10710901,31.10714669,31.10719174,31.1072159,31.1072473,31.10728594,31.10730359,31.10732837,31.10736029,31.10737114,31.10738904,31.107414,31.10741781,31.10742863,31.10744646,31.1074431,31.10744672,31.10745732,31.10744672,31.1074431,31.10744646,31.10742863,31.10741781,31.107414,31.10738904,31.10737114,31.10736029,31.10732837,31.10730359,31.10728594,31.1072473,31.1072159,31.10719173,31.10714669,31.10710901,31.10707869,31.10702762,31.10698405,31.10694798,31.10689131,31.10684229,31.10680094,31.10673914,31.10668517,31.10663903,31.10657261,31.10651421,31.1064638,31.10639331,31.10633101,31.10627689,31.10620287,31.10613722,31.10607995,31.10600296,31.10593453,31.10587466,31.10579526,31.1057246,31.10566269,31.10558143,31.10550909,31.10544567,31.10536307,31.10528957,31.10522516,31.10514174,31.10506758,31.10500268,31.10491892,31.10484457,31.10477963,31.10469597,31.10462187,31.10455732,31.1044742,31.10440075,31.10433698,31.10425476,31.10418233,31.1041197,31.10403872,31.10396764,31.10390646,31.10382703,31.10375759,31.10369814,31.10362052,31.10355297,31.10349549,31.10341992,31.10335448,31.10329918,31.10322584,31.1031627,31.10310974,31.10303881,31.10297811,31.10292764,31.10285924,31.1028011,31.10275324,31.10268746,31.10263199,31.10258681,31.10252374,31.102471,31.10242857,31.10236826,31.10231829,31.10227865,31.10222115,31.10217398,31.10213714,31.10208245,31.1020381,31.10200408,31.1019522,31.10191065,31.10187944,31.10183037,31.10179162,31.10176319,31.1017169,31.10168092,31.10165526,31.10161171,31.10157847,31.10155553,31.1015147,31.10148415,31.1014639,31.10142574,31.10139786,31.10138025,31.10134472,31.10131945,31.10130444,31.10127149,31.10124879,31.10123634,31.10120593,31.10118575,31.1011758,31.10114789,31.10113019,31.1011227,31.10109727,31.10108206,31.10107705,31.10105404,31.10104124,31.10103866,31.10101804,31.10100756,31.10100723,31.100989,31.10098058,31.10098197,31.10096618,31.10096124,31.10096713,31.10095369,31.10094892,31.1009528,31.10094105,31.1009431,31.10095894
31.10137763,31.10136207,31.10135958,31.10137014,31.10136933,31.10137582,31.10138963,31.10138943,31.10139885,31.1014179,31.10142026,31.10143303,31.10145621,31.10146196,31.10147834,31.10150535,31.10151483,31.10153499,31.10156581,31.10157915,31.10160318,31.1016379,31.10165517,31.10168316,31.10172186,31.10174314,31.10177519,31.10181798,31.10184339,31.10187959,31.1019266,31.10195624,31.10199673,31.10204807,31.10208209,31.102127,31.1021828,31.10222132,31.10227078,31.10233118,31.10237434,31.10242849,31.10249363,31.10254157,31.10260055,31.10267056,31.10272342,31.10278735,31.10286237,31.10292028,31.1029893,31.10306945,31.10313252,31.10320675,31.10329214,31.1033605,31.10344004,31.10353076,31.10360448,31.10368941,31.10378555,31.10386471,31.10395508,31.10405669,31.10414131,31.10423716,31.10434424,31.10443433,31.10453565,31.10464818,31.1047437,31.10485042,31.10496833,31.10506919,31.10518121,31.10530437,31.10541044,31.10552758,31.10565581,31.10576687,31.10588891,31.10602195,31.10613772,31.10626437,31.10640189,31.10652201,31.10665287,31.10679446,31.1069185,31.10705311,31.10719828,31.10732571,31.1074635,31.10761166,31.10774186,31.10788219,31.10803265,31.1081649,31.10830702,31.108459,31.10859249,31.10873556,31.10888818,31.10902201,31.10916508,31.10931739,31.10945056,31.10959261,31.10974354,31.10987496,31.11001489,31.11016331,31.11029184,31.11042847,31.11057319,31.11069761,31.1108297,31.11096947,31.11108852,31.11121482,31.11134837,31.11146076,31.11157998,31.11170602,31.11181049,31.11192135,31.11203862,31.11213389,31.11223516,31.11234242,31.1124273,31.11251779,31.11261389,31.11268725,31.11276587,31.11284975,31.11291056,31.11297632,31.11304704,31.11309441,31.11314648,31.11320325,31.11323645,31.11327414,31.11331634,31.1133348,31.11335762,31.1133848,31.11338815,31.11339579,31.11340773,31.11339579,31.11338815,31.1133848,31.11335762,31.1133348,31.11331634,31.11327414,31.11323645,31.11320325,31.11314648,31.11309441,31.11304704,31.11297632,31.11291056,31.11284975,31.11276587,31.11268725,31.11261389,31.11251779,31.1124273,31.11234242,31.11223516,31.11213389,31.11203862,31.11192135,31.11181049,31.11170602,31.11157998,31.11146076,31.11134837,31.11121482,31.11108852,31.11096947,31.1108297,31.11069761,31.11057319,31.11042847,31.11029184,31.11016331,31.11001489,31.10987497,31.10974354,31.10959261,31.10945056,31.10931739,31.10916508,31.10902201,31.10888818,31.10873556,31.10859249,31.108459,31.10830702,31.1081649,31.10803265,31.10788219,31.10774186,31.10761166,31.1074635,31.10732571,31.10719828,31.10705311,31.1069185,31.10679446,31.10665287,31.10652201,31.10640189,31.10626437,31.10613772,31.10602195,31.10588891,31.10576687,31.10565581,31.10552758,31.10541044,31.10530437,31.10518121,31.1050692,31.10496833,31.10485042,31.1047437,31.10464818,31.10453565,31.10443433,31.10434424,31.10423716,31.10414131,31.10405669,31.10395508,31.10386471,31.10378555,31.10368941,31.10360448,31.10353076,31.10344004,31.1033605,31.10329214,31.10320676,31.10313252,31.10306945,31.1029893,31.10292028,31.10286237,31.10278736,31.10272342,31.10267056,31.10260055,31.10254157,31.10249363,31.10242849,31.10237434,31.10233118,31.10227078,31.10222131,31.10218279,31.10212699,31.10208208,31.10204806,31.10199672,31.10195622,31.10192658,31.10187956,31.10184336,31.10181796,31.10177515,31.1017431,31.10172182,31.1016831,31.1016551,31.10163782,31.10160311,31.1015791,31.10156579,31.10153496,31.10151481,31.10150537,31.10147834,31.10146192,31.1014561,31.10143284,31.10141983,31.1014171,31.10139761,31.10138941,31.10139249,31.10137668,31.10136996,31.10137234,31.10135951,31.10136092,31.10137655
31.10193488,31.10191965,31.10191812,31.1019303,31.10193175,31.10194117,31.10195855,31.10196258,31.1019769,31.10200151,31.10201011,31.10202979,31.10206056,31.1020746,31.10209998,31.10213669,31.1021566,31.10218792,31.10223065,31.10225661,31.10229405,31.10234296,31.10237518,31.10241895,31.10247425,31.10251295,31.10256327,31.10262522,31.10267064,31.10272778,31.10279664,31.10284906,31.10291331,31.10298938,31.10304912,31.10312079,31.1032044,31.10327178,31.10335121,31.1034427,31.10351808,31.10360563,31.10370536,31.10378911,31.10388516,31.10399352,31.10408601,31.10419095,31.10430831,31.10440995,31.10452415,31.10465092,31.10476209,31.10488596,31.10502252,31.10514362,31.10527753,31.10542427,31.10555565,31.10569998,31.10585725,31.10599928,31.10615437,31.1063225,31.10647549,31.10664163,31.10682091,31.10698513,31.10716257,31.10735322,31.10752888,31.1077178,31.10791999,31.10810721,31.10830771,31.10852149,31.10872031,31.10893238,31.10915772,31.10936804,31.10959156,31.10982828,31.11004989,31.11028458,31.11053236,31.11076488,31.11101031,31.11126864,31.11151151,31.11176705,31.11203525,31.11228772,31.11255254,31.1128297,31.11309078,31.11336381,31.1136488,31.11391727,31.11419721,31.11448862,31.114763,31.11504829,31.11534447,31.11562302,31.11591181,31.11621085,31.11649154,31.11678173,31.11708142,31.11736199,31.11765121,31.1179491,31.11822699,31.11851263,31.11880602,31.11907848,31.1193577,31.11964369,31.11990774,31.12017752,31.12045303,31.12070557,31.12096276,31.12122462,31.12146242,31.12170381,31.12194878,31.12216863,31.12239099,31.12261588,31.1228146,31.12301483,31.12321654,31.12339111,31.12356623,31.1237419,31.12388953,31.12403685,31.12418388,31.12430209,31.12441928,31.12453545,31.12462217,31.12470731,31.12479086,31.1248445,31.12489616,31.12494586,31.12496535,31.12498267,31.12499783,31.12498267,31.12496535,31.12494587,31.12489617,31.1248445,31.12479087,31.12470731,31.12462217,31.12453545,31.12441928,31.12430209,31.12418388,31.12403686,31.12388953,31.12374191,31.12356624,31.12339112,31.12321655,31.12301483,31.12281461,31.12261589,31.122391,31.12216863,31.12194878,31.12170381,31.12146242,31.12122462,31.12096276,31.12070557,31.12045304,31.12017752,31.11990774,31.11964369,31.1193577,31.11907848,31.11880602,31.11851263,31.11822699,31.1179491,31.11765121,31.11736198,31.11708142,31.11678173,31.11649154,31.11621084,31.11591181,31.11562302,31.11534447,31.11504828,31.114763,31.11448862,31.11419721,31.11391727,31.1136488,31.11336381,31.11309078,31.1128297,31.11255254,31.11228772,31.11203525,31.11176705,31.11151151,31.11126864,31.11101031,31.11076488,31.11053236,31.11028458,31.11004989,31.10982828,31.10959156,31.10936804,31.10915772,31.10893238,31.10872031,31.10852149,31.10830771,31.10810721,31.10791999,31.1077178,31.10752888,31.10735322,31.10716257,31.10698513,31.10682091,31.10664163,31.10647549,31.1063225,31.10615437,31.10599928,31.10585725,31.10569998,31.10555565,31.10542427,31.10527753,31.10514362,31.10502253,31.10488596,31.10476209,31.10465092,31.10452415,31.10440995,31.10430831,31.10419095,31.10408602,31.10399352,31.10388516,31.10378911,31.10370536,31.10360563,31.10351808,31.1034427,31.10335121,31.10327177,31.10320439,31.10312078,31.10304911,31.10298937,31.10291329,31.10284904,31.10279662,31.10272775,31.10267061,31.1026252,31.10256324,31.10251291,31.10247421,31.10241889,31.10237511,31.10234287,31.10229397,31.10225655,31.10223061,31.10218788,31.10215658,31.10213672,31.10209998,31.10207456,31.10206046,31.1020296,31.10200968,31.10200071,31.10197566,31.10196257,31.10196142,31.10194203,31.10193239,31.1019325,31.10191806,31.10191849,31.1019338
31.1026749,31.10266014,31.10266004,31.10267461,31.10267939,31.1026931,31.10271574,31.102726,31.10274753,31.10278034,31.10279813,31.10282802,31.10287001,31.10289631,31.10293501,31.10298611,31.10302147,31.10306937,31.10312979,31.10317458,31.10323204,31.10330215,31.10335678,31.10342421,31.10350445,31.10356937,31.10364727,31.10373816,31.1038139,31.10390283,31.10400493,31.1040921,31.10419267,31.10430665,31.10440591,31.10451883,31.10464539,31.10475749,31.10488351,31.10502344,31.10514918,31.10528912,31.10544327,31.10558352,31.10573828,31.10590755,31.10606324,31.10623376,31.10641912,31.10659123,31.10677852,31.10698099,31.10717056,31.10737567,31.10759631,31.10780441,31.10802842,31.10826834,31.10849608,31.10874011,31.10900042,31.10924893,31.10951409,31.10979593,31.11006632,31.11035374,31.1106582,31.11095157,31.11126234,31.11159049,31.1119079,31.11224303,31.11259588,31.1129383,31.11329872,31.11367715,31.11404541,31.11443193,31.11483669,31.11523148,31.11564469,31.11607633,31.11649811,31.1169384,31.11739719,31.11784617,31.11831361,31.11879953,31.11927554,31.11976986,31.12028249,31.12078497,31.12130544,31.1218439,31.1223718,31.12291718,31.12348005,31.12403174,31.1246002,31.12518542,31.12575864,31.12634766,31.12695248,31.12754423,31.12815056,31.12877146,31.12937794,31.1299975,31.13063013,31.1312467,31.13187456,31.13251369,31.13313484,31.13376518,31.13440472,31.13502405,31.1356502,31.13628317,31.13689345,31.13750792,31.13812657,31.13871982,31.13931441,31.13991034,31.14047795,31.14104391,31.1416082,31.14214115,31.14266937,31.14319286,31.14368195,31.14416326,31.14463678,31.14507292,31.14549836,31.14591309,31.14628766,31.14664885,31.14699665,31.1473018,31.14759125,31.147865,31.14809403,31.14830552,31.14849947,31.14864713,31.14877597,31.14888599,31.14894875,31.14899202,31.14901582,31.14899202,31.14894875,31.14888599,31.14877598,31.14864714,31.14849948,31.14830553,31.14809404,31.14786501,31.14759126,31.1473018,31.14699666,31.14664886,31.14628767,31.1459131,31.14549837,31.14507293,31.14463678,31.14416326,31.14368196,31.14319286,31.14266938,31.14214116,31.1416082,31.14104391,31.14047796,31.13991034,31.13931441,31.13871983,31.13812658,31.13750792,31.13689345,31.13628317,31.1356502,31.13502405,31.13440472,31.13376518,31.13313484,31.13251369,31.13187456,31.1312467,31.13063013,31.1299975,31.12937794,31.12877146,31.12815056,31.12754423,31.12695248,31.12634766,31.12575864,31.12518542,31.1246002,31.12403174,31.12348004,31.12291718,31.1223718,31.1218439,31.12130544,31.12078497,31.12028249,31.11976986,31.11927554,31.11879953,31.11831361,31.11784617,31.11739719,31.1169384,31.11649811,31.11607633,31.11564469,31.11523148,31.11483669,31.11443193,31.11404541,31.11367715,31.11329872,31.1129383,31.11259588,31.11224303,31.1119079,31.11159049,31.11126234,31.11095157,31.1106582,31.11035374,31.11006632,31.10979593,31.10951409,31.10924893,31.10900042,31.10874011,31.10849608,31.10826834,31.10802842,31.10780441,31.10759632,31.10737567,31.10717056,31.106981,31.10677852,31.10659123,31.10641912,31.10623376,31.10606324,31.10590755,31.10573828,31.10558352,31.10544327,31.10528912,31.10514918,31.10502344,31.1048835,31.10475749,31.10464538,31.10451882,31.1044059,31.10430663,31.10419265,31.10409208,31.10400491,31.1039028,31.10381387,31.10373813,31.10364724,31.10356933,31.10350441,31.10342415,31.1033567,31.10330206,31.10323196,31.10317453,31.10312975,31.10306933,31.10302146,31.10298613,31.10293502,31.10289628,31.10286992,31.10282782,31.1027977,31.10277954,31.10274629,31.10272598,31.10271861,31.10269396,31.10268002,31.10267681,31.10265998,31.10265898,31.10267382
31.10364281,31.1036287,31.10363062,31.10364855,31.10365805,31.10367788,31.10370807,31.103727,31.10375884,31.1038036,31.1038342,31.10387855,31.10393665,31.10398039,31.1040381,31.10410978,31.10416726,31.10423891,31.10432474,31.10439658,31.10448281,31.10458344,31.10467045,31.10477213,31.10488848,31.10499146,31.10510948,31.10524252,31.10536254,31.10549798,31.10564884,31.10578708,31.10594118,31.10611115,31.10626895,31.10644311,31.10663364,31.1068125,31.10700828,31.10722096,31.10742256,31.10764168,31.10787832,31.10810449,31.10834886,31.10861141,31.10886419,31.10913589,31.10942651,31.10970811,31.11000942,31.11033044,31.11064326,31.11097665,31.11133061,31.11167725,31.11204538,31.112435,31.11281823,31.11322394,31.11365214,31.11407494,31.11452126,31.11499111,31.11545662,31.11594675,31.11646149,31.116973,31.11751027,31.11807329,31.11863421,31.11922206,31.11983683,31.12045066,31.1210926,31.12176264,31.12243291,31.12313245,31.12386127,31.12459145,31.12535202,31.126143,31.12693643,31.1277613,31.12861762,31.12947735,31.13036946,31.13129393,31.13222264,31.13318445,31.13417936,31.13517911,31.13621242,31.1372793,31.13835133,31.13945704,31.14059645,31.14174091,31.14291874,31.14412995,31.14534563,31.1465938,31.14787446,31.14915841,31.15047329,31.15181911,31.15316629,31.15454204,31.15594635,31.15734925,31.15877741,31.16023084,31.16167907,31.16314821,31.16463827,31.16611827,31.16761368,31.16912451,31.17061924,31.17212271,31.1736349,31.17512378,31.17661353,31.17810415,31.17956311,31.181014,31.18245682,31.18385867,31.18524263,31.18660872,31.18792379,31.18921062,31.19046921,31.19166641,31.1928249,31.19394468,31.19499282,31.1959922,31.19694282,31.19781224,31.19862387,31.19937772,31.20004209,31.20064125,31.20117519,31.20161328,31.20198086,31.20227792,31.2024751,31.202599,31.20264963,31.202599,31.2024751,31.20227792,31.20198086,31.20161329,31.2011752,31.20064126,31.20004211,31.19937773,31.19862389,31.19781226,31.19694284,31.19599221,31.19499283,31.1939447,31.19282491,31.19166641,31.19046922,31.18921062,31.18792378,31.18660871,31.18524262,31.18385866,31.18245681,31.18101399,31.1795631,31.17810413,31.17661352,31.17512377,31.17363489,31.1721227,31.17061924,31.1691245,31.16761367,31.16611826,31.16463827,31.16314821,31.16167907,31.16023083,31.15877741,31.15734925,31.15594635,31.15454204,31.15316629,31.15181911,31.15047329,31.14915841,31.14787446,31.1465938,31.14534563,31.14412995,31.14291875,31.14174091,31.14059645,31.13945704,31.13835133,31.1372793,31.13621242,31.13517911,31.13417936,31.13318445,31.13222264,31.13129393,31.13036946,31.12947735,31.12861762,31.1277613,31.12693643,31.12614301,31.12535202,31.12459145,31.12386127,31.12313245,31.12243291,31.12176264,31.1210926,31.12045066,31.11983683,31.11922206,31.11863421,31.11807329,31.11751027,31.116973,31.11646149,31.11594675,31.11545662,31.11499111,31.11452126,31.11407494,31.11365214,31.11322395,31.11281823,31.112435,31.11204538,31.11167725,31.11133061,31.11097665,31.11064326,31.11033044,31.11000942,31.10970811,31.10942651,31.10913589,31.10886419,31.10861141,31.10834886,31.10810449,31.10787832,31.10764168,31.10742256,31.10722096,31.10700827,31.1068125,31.10663363,31.1064431,31.10626894,31.10611114,31.10594116,31.10578706,31.10564882,31.10549795,31.10536251,31.10524249,31.10510944,31.10499142,31.10488844,31.10477207,31.10467039,31.1045834,31.10448275,31.10439651,31.10432469,31.10423888,31.10416725,31.10410981,31.10403813,31.10398037,31.10393653,31.10387843,31.10383376,31.10380253,31.10375763,31.10372707,31.10371086,31.10367873,31.1036587,31.10365077,31.10363056,31.10362754,31.10364171
