% Model:              Untitled.mph
% Version:            COMSOL 5.4.0.346
% Date:               Dec 6 2020, 19:10
% Dimension:          1
% Nodes:              301
% Expressions:        1
% Description:        Line graph
% X                       Height
0                         31.39191286561919
0.033333333333333326      31.391922119336698
0.06666666666666665       31.392002285401304
0.09999999999999998       31.39215336381318
0.1333333333333333        31.39234598900515
0.16666666666666663       31.3926037508881
0.19999999999999996       31.392926649461913
0.2333333333333333        31.393288755778713
0.26666666666666655       31.393720102711598
0.29999999999999993       31.394220690260624
0.33333333333333326       31.39475886985707
0.36666666666666664       31.39536920338668
0.3999999999999999        31.39605169084956
0.4333333333333333        31.39677380467549
0.4666666666666666        31.39757098315323
0.49999999999999994       31.39844322628295
0.5333333333333332        31.399358182919514
0.5666666666666665        31.40035175474867
0.5999999999999999        31.40142394177053
0.6333333333333332        31.402542996907584
0.6666666666666664        31.403744965718943
0.6999999999999997        31.405029848204663
0.7333333333333331        31.406366496256453
0.7666666666666664        31.407791326055417
0.7999999999999997        31.40930433760161
0.8333333333333331        31.410874597571933
0.8666666666666665        31.412539291465293
0.8999999999999998        31.414298419281636
0.9333333333333332        31.416121328932718
0.9666666666666663        31.41804588757725
0.9999999999999997        31.42007209521529
1.033333333333333         31.422169681942705
1.0666666666666662        31.42437720469826
1.0999999999999996        31.426694663481953
1.133333333333333         31.429092221073063
1.1666666666666663        31.431609182063937
1.1999999999999995        31.434245546454747
1.233333333333333         31.43697194829582
1.2666666666666664        31.439828507845107
1.2999999999999994        31.44281522510289
1.3333333333333328        31.44590324914543
1.366666666666666         31.449133592933777
1.3999999999999995        31.452506256467927
1.433333333333333         31.455992949094536
1.4666666666666661        31.459635664277528
1.4999999999999996        31.463434402017015
1.533333333333333         31.467361479201315
1.5666666666666662        31.471459966923362
1.5999999999999996        31.475729865183382
1.633333333333333         31.480144148737566
1.6666666666666663        31.484747070656397
1.6999999999999997        31.489538630940046
1.7333333333333332        31.49449251505058
1.7666666666666664        31.49965426828976
1.7999999999999998        31.505023890657753
1.8333333333333333        31.51057583196348
1.8666666666666665        31.51635704373922
1.9                       31.522367525985032
1.9333333333333333        31.52858254462774
1.9666666666666666        31.535050571471174
2                         31.541771606515454
2.0333333333333337        31.548721777588526
2.0666666666666664        31.55595118491226
2.1                       31.56345982848677
2.1333333333333337        31.57122473155806
2.166666666666667         31.5792977157206
2.2                       31.587678780974443
2.233333333333334         31.596345857777578
2.2666666666666666        31.605352552508407
2.3000000000000003        31.614698865166872
2.333333333333334         31.624363609367208
2.366666666666667         31.634402188195565
2.4000000000000004        31.644814601651944
2.433333333333334         31.655580465554408
2.466666666666667         31.66675690710855
2.5000000000000004        31.678343926314426
2.533333333333334         31.690321770937203
2.5666666666666673        31.702749086331494
2.6000000000000005        31.715625872497355
2.633333333333334         31.728932701716815
2.666666666666667         31.742729324110826
2.7000000000000006        31.757015739679503
2.7333333333333343        31.77177233119272
2.7666666666666675        31.78705922194422
2.8000000000000007        31.802876411933937
2.8333333333333344        31.819203270166042
2.866666666666667         31.83609909728824
2.900000000000001         31.853563893300645
2.9333333333333345        31.871574677004958
2.9666666666666677        31.890188044478975
3.000000000000001         31.909403995722926
3.0333333333333345        31.929195357647473
3.0666666666666673        31.949612918249045
3.100000000000001         31.9706566775277
3.133333333333335         31.992292707996512
3.1666666666666683        32.0145614170014
3.2000000000000015        32.0374628045426
3.233333333333335         32.06095198951425
3.2666666666666684        32.085053245704444
3.3000000000000016        32.109766573113234
3.3333333333333353        32.1350309308753
3.366666666666668         32.16084659445801
3.4000000000000017        32.187213563861576
3.4333333333333353        32.21404812441443
3.4666666666666686        32.24131956957967
3.5000000000000018        32.269027899357354
3.5333333333333354        32.297061106239425
3.5666666666666687        32.32535335488495
3.600000000000002         32.35390464529405
3.6333333333333355        32.382572912505054
3.666666666666668         32.41126425613868
3.700000000000002         32.43997867619498
3.7333333333333356        32.46854965128574
3.766666666666669         32.49687576616276
3.800000000000002         32.52495702082621
3.8333333333333357        32.55262318458159
3.866666666666669         32.579787336389984
3.900000000000002         32.60644947625144
3.933333333333336         32.63246119753313
3.9666666666666686        32.65776711649232
4.000000000000002         32.68236723312907
4.033333333333336         32.70615025577513
4.066666666666669         32.729096478810106
4.100000000000002         32.75120590223412
4.133333333333336         32.77240558544355
4.16666666666667          32.792707076922625
4.200000000000002         32.812110376671455
4.233333333333336         32.83057288261955
4.266666666666668         32.84812873484361
4.3000000000000025        32.86477793334382
4.333333333333337         32.88049764219619
4.36666666666667          32.89533587488614
4.400000000000002         32.909292631413905
4.433333333333336         32.92235556731407
4.4666666666666694        32.93457956711063
4.500000000000003         32.9459646308037
4.533333333333337         32.956502062702555
4.566666666666669         32.96624849936711
4.600000000000002         32.975203940797314
4.633333333333336         32.98335871140358
4.66666666666667          32.99076770583042
4.700000000000003         32.99743092407789
4.733333333333337         33.003334838224305
4.766666666666669         33.00853030528964
4.8000000000000025        33.01301732527395
4.833333333333337         33.0167768528749
4.866666666666669         33.019854249963146
4.900000000000003         33.022249516538864
4.933333333333336         33.02393715338832
4.966666666666669         33.02495619979527
5.000000000000002         33.025306655759834
5.033333333333336         33.024956196808375
5.066666666666669         33.02393715814492
5.100000000000002         33.02224953976952
5.133333333333337         33.01985427563824
5.16666666666667          33.016776881879196
5.200000000000003         33.013017358492505
5.233333333333337         33.0085303369234
5.266666666666669         33.0033348491732
5.3000000000000025        32.99743089524213
5.333333333333336         32.99076770502086
5.366666666666669         32.98335868401858
5.400000000000002         32.975203832235536
5.433333333333336         32.96624844844962
