% Model:              
% Version:            COMSOL 5.4.0.346
% Date:               Dec 6 2020, 17:55
% Dimension:          1
% Nodes:              301
% Expressions:        1
% Description:        Line graph
% X                       Height
0                         31.348730421680784
0.033333333333333326      31.348712003699802
0.06666666666666665       31.348708255939073
0.09999999999999998       31.348719178398653
0.1333333333333333        31.34871626741301
0.16666666666666663       31.348721324848952
0.19999999999999996       31.348734350706593
0.2333333333333333        31.348730480470977
0.26666666666666655       31.348737268049774
0.29999999999999993       31.34875471344293
0.33333333333333326       31.34875213670682
0.36666666666666664       31.34876112024915
0.3999999999999999        31.348781664069975
0.4333333333333333        31.348781334082616
0.4666666666666666        31.34879282126917
0.49999999999999994       31.348816125629867
0.5333333333333332        31.348818417629445
0.5666666666666665        31.348832574752976
0.5999999999999999        31.348858597000685
0.6333333333333332        31.348863610584942
0.6666666666666664        31.348880509405433
0.6999999999999997        31.348909293462214
0.7333333333333331        31.348917106814383
0.7666666666666664        31.34893682316863
0.7999999999999997        31.348968442525063
0.8333333333333331        31.34897912939681
0.8666666666666665        31.34900174750777
0.8999999999999998        31.349036296857946
0.9333333333333332        31.349049938539622
0.9666666666666663        31.34907554877202
0.9999999999999997        31.3491131275552
1.033333333333333         31.34912982249699
1.0666666666666662        31.34915852663272
1.0999999999999996        31.34919923996256
1.133333333333333         31.349219098768003
1.1666666666666663        31.349251007281055
1.1999999999999995        31.34929496550177
1.233333333333333         31.34931810591422
1.2666666666666664        31.349353335653518
1.2999999999999994        31.34940065471983
1.3333333333333328        31.349427196668216
1.366666666666666         31.349465868120376
1.3999999999999995        31.349516669076365
1.433333333333333         31.349546732726424
1.4666666666666661        31.349588966387273
1.4999999999999996        31.349643370058857
1.533333333333333         31.349677075965417
1.5666666666666662        31.34972299181055
1.5999999999999996        31.34978111759426
1.633333333333333         31.349818584040065
1.6666666666666663        31.349868298733668
1.6999999999999997        31.349930261675127
1.7333333333333332        31.34997160155666
1.7666666666666664        31.350025225282423
1.7999999999999998        31.350091132852413
1.8333333333333333        31.35013645034013
1.8666666666666665        31.3501940833234
1.9                       31.350264031802226
1.9333333333333333        31.350313418590304
1.9666666666666666        31.350375147211423
2                         31.350449217665755
2.0333333333333337        31.350502748813426
2.0666666666666664        31.35056864131252
2.1                       31.35064689516321
2.1333333333333337        31.350704624528703
2.166666666666667         31.35077472630661
2.2                       31.350857200497046
2.233333333333334         31.350919155777888
2.2666666666666666        31.350993484313335
2.3000000000000003        31.35108018610339
2.333333333333334         31.35114636351568
2.366666666666667         31.351224902937247
2.4000000000000004        31.35131580436814
